Taxa	Isolate_Id	strain	date	Location	country	clade
EPI_ISL_406966|A/Philippines/39/2019|2019-10-25	EPI_ISL_406966	EPI_ISL_406966|A/Philippines/39/2019|2019-10-25	2019-10-25	Asia / Philippines / Province of Benguet / Baguio	Philippines	6b1.A/187A
EPI_ISL_407126|A/Yakutsk/RII-1372S/2020|2020-01-09	EPI_ISL_407126	EPI_ISL_407126|A/Yakutsk/RII-1372S/2020|2020-01-09	2020-01-09	Europe / Russian Federation / Sakha (Yakutia) Republic / Sakha (Yakutia) Republic	Russian Federation	6b1.A/187A
EPI_ISL_407169|A/Schleswig-Holstein/7/2019|2019-11-25	EPI_ISL_407169	EPI_ISL_407169|A/Schleswig-Holstein/7/2019|2019-11-25	2019-11-25	Europe / Germany	Germany	6b1.A/187A
EPI_ISL_408501|A/Netherlands/10059/2020|2020-01-29	EPI_ISL_408501	EPI_ISL_408501|A/Netherlands/10059/2020|2020-01-29	2020-01-29	Europe / Netherlands	Netherlands	6b1.A/156K
EPI_ISL_408529|A/Victoria/3/2020|2020-01-02	EPI_ISL_408529	EPI_ISL_408529|A/Victoria/3/2020|2020-01-02	2020-01-02	Oceania / Australia / Victoria / Fawkner	Australia	6b1.A/156K
EPI_ISL_408557|A/YOKOHAMA/269/2019|2019-11-27	EPI_ISL_408557	EPI_ISL_408557|A/YOKOHAMA/269/2019|2019-11-27	2019-11-27	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_409124|A/Georgia/46/2019|2019-11-18	EPI_ISL_409124	EPI_ISL_409124|A/Georgia/46/2019|2019-11-18	2019-11-18	North America / United States / Georgia	United States	6b1.A/187A
EPI_ISL_409128|A/Georgia/43/2019|2019-11-03	EPI_ISL_409128	EPI_ISL_409128|A/Georgia/43/2019|2019-11-03	2019-11-03	North America / United States / Georgia	United States	6b1.A/183P-5b
EPI_ISL_409154|A/Chiang_Rai/446/2019|2019-12-02	EPI_ISL_409154	EPI_ISL_409154|A/Chiang_Rai/446/2019|2019-12-02	2019-12-02	Asia / Thailand	Thailand	6b1.A/183P-5a
EPI_ISL_409155|A/Bangkok/475/2019|2019-12-05	EPI_ISL_409155	EPI_ISL_409155|A/Bangkok/475/2019|2019-12-05	2019-12-05	Asia / Thailand	Thailand	6b1.A/187A
EPI_ISL_409158|A/Bangkok/401/2019|2019-09-18	EPI_ISL_409158	EPI_ISL_409158|A/Bangkok/401/2019|2019-09-18	2019-09-18	Asia / Thailand	Thailand	6b1.A/187A
EPI_ISL_409162|A/Colombia/7473/2019|2019-12-31	EPI_ISL_409162	EPI_ISL_409162|A/Colombia/7473/2019|2019-12-31	2019-12-31	South America / Colombia	Colombia	6b1.A/183P-5a
EPI_ISL_409166|A/Colombia/7393/2019|2019-12-11	EPI_ISL_409166	EPI_ISL_409166|A/Colombia/7393/2019|2019-12-11	2019-12-11	South America / Colombia	Colombia	6b1.A/183P-7
EPI_ISL_409169|A/Colombia/7398/2019|2019-12-20	EPI_ISL_409169	EPI_ISL_409169|A/Colombia/7398/2019|2019-12-20	2019-12-20	South America / Colombia	Colombia	6b1.A/183P-7
EPI_ISL_409172|A/Colombia/7414/2019|2019-12-20	EPI_ISL_409172	EPI_ISL_409172|A/Colombia/7414/2019|2019-12-20	2019-12-20	South America / Colombia	Colombia	6b1.A/183P-5a
EPI_ISL_409173|A/Colombia/7436/2019|2019-12-20	EPI_ISL_409173	EPI_ISL_409173|A/Colombia/7436/2019|2019-12-20	2019-12-20	South America / Colombia	Colombia	6b1.A/183P-5b
EPI_ISL_409197|A/Wisconsin/591/2019|2019-12-30	EPI_ISL_409197	EPI_ISL_409197|A/Wisconsin/591/2019|2019-12-30	2019-12-30	North America / United States / Wisconsin	United States	6b1.A/187A
EPI_ISL_409210|A/Burkina_Faso/2624/2019|2019-11-07	EPI_ISL_409210	EPI_ISL_409210|A/Burkina_Faso/2624/2019|2019-11-07	2019-11-07	Africa / Burkina Faso	Burkina Faso	6b1.A/183P-5a
EPI_ISL_409221|A/Colombia/7389/2019|2019-12-16	EPI_ISL_409221	EPI_ISL_409221|A/Colombia/7389/2019|2019-12-16	2019-12-16	South America / Colombia	Colombia	6b1.A/183P-5b
EPI_ISL_409222|A/Maryland/49/2019|2019-12-29	EPI_ISL_409222	EPI_ISL_409222|A/Maryland/49/2019|2019-12-29	2019-12-29	North America / United States / Maryland	United States	6b1.A/187A
EPI_ISL_409473|A/Phuket/444/2019|2019-11-28	EPI_ISL_409473	EPI_ISL_409473|A/Phuket/444/2019|2019-11-28	2019-11-28	Asia / Thailand	Thailand	6b1.A/187A
EPI_ISL_409478|A/Nakhonphanom/430/2019|2019-10-02	EPI_ISL_409478	EPI_ISL_409478|A/Nakhonphanom/430/2019|2019-10-02	2019-10-02	Asia / Thailand	Thailand	6b1.A/183P-5a
EPI_ISL_409479|A/Chiang_Rai/432/2019|2019-11-21	EPI_ISL_409479	EPI_ISL_409479|A/Chiang_Rai/432/2019|2019-11-21	2019-11-21	Asia / Thailand	Thailand	6b1.A/183P-5a
EPI_ISL_409481|A/Ayutthaya/436/2019|2019-11-25	EPI_ISL_409481	EPI_ISL_409481|A/Ayutthaya/436/2019|2019-11-25	2019-11-25	Asia / Thailand	Thailand	6b1.A/187A
EPI_ISL_409482|A/Bangkok/439/2019|2019-11-21	EPI_ISL_409482	EPI_ISL_409482|A/Bangkok/439/2019|2019-11-21	2019-11-21	Asia / Thailand	Thailand	6b1.A/187A
EPI_ISL_409483|A/Lopburi/441/2019|2019-11-12	EPI_ISL_409483	EPI_ISL_409483|A/Lopburi/441/2019|2019-11-12	2019-11-12	Asia / Thailand	Thailand	6b1.A/183P-5a
EPI_ISL_409485|A/Paraguay/2756/2019|2019-11-27	EPI_ISL_409485	EPI_ISL_409485|A/Paraguay/2756/2019|2019-11-27	2019-11-27	South America / Paraguay	Paraguay	6b1.A/183P-5a
EPI_ISL_409486|A/Hong_Kong/4714/2019|2019-12-21	EPI_ISL_409486	EPI_ISL_409486|A/Hong_Kong/4714/2019|2019-12-21	2019-12-21	Asia / Hong Kong (SAR)	Hong Kong (SAR)	6b1.A/187A
EPI_ISL_409496|A/Hong_Kong/4698/2019|2019-12-23	EPI_ISL_409496	EPI_ISL_409496|A/Hong_Kong/4698/2019|2019-12-23	2019-12-23	Asia / Hong Kong (SAR)	Hong Kong (SAR)	6b1.A/187A
EPI_ISL_409499|A/Hong_Kong/4715/2019|2019-12-21	EPI_ISL_409499	EPI_ISL_409499|A/Hong_Kong/4715/2019|2019-12-21	2019-12-21	Asia / Hong Kong (SAR)	Hong Kong (SAR)	6b1.A/156K
EPI_ISL_409500|A/Hong_Kong/4713/2019|2019-12-22	EPI_ISL_409500	EPI_ISL_409500|A/Hong_Kong/4713/2019|2019-12-22	2019-12-22	Asia / Hong Kong (SAR)	Hong Kong (SAR)	6b1.A/156K
EPI_ISL_409501|A/Hong_Kong/4708/2019|2019-12-18	EPI_ISL_409501	EPI_ISL_409501|A/Hong_Kong/4708/2019|2019-12-18	2019-12-18	Asia / Hong Kong (SAR)	Hong Kong (SAR)	6b1.A/183P-5a
EPI_ISL_409502|A/Hong_Kong/4707/2019|2019-12-18	EPI_ISL_409502	EPI_ISL_409502|A/Hong_Kong/4707/2019|2019-12-18	2019-12-18	Asia / Hong Kong (SAR)	Hong Kong (SAR)	6b1.A/187A
EPI_ISL_409504|A/Hong_Kong/4702/2019|2019-12-22	EPI_ISL_409504	EPI_ISL_409504|A/Hong_Kong/4702/2019|2019-12-22	2019-12-22	Asia / Hong Kong (SAR)	Hong Kong (SAR)	6b1.A/187A
EPI_ISL_409506|A/Hong_Kong/4700/2019|2019-12-22	EPI_ISL_409506	EPI_ISL_409506|A/Hong_Kong/4700/2019|2019-12-22	2019-12-22	Asia / Hong Kong (SAR)	Hong Kong (SAR)	6b1.A/156K
EPI_ISL_409511|A/Burkina_Faso/2618/2019|2019-10-22	EPI_ISL_409511	EPI_ISL_409511|A/Burkina_Faso/2618/2019|2019-10-22	2019-10-22	Africa / Burkina Faso	Burkina Faso	6b1.A/183P-5a
EPI_ISL_409522|A/Ecuador/3859/2019|2019-11-26	EPI_ISL_409522	EPI_ISL_409522|A/Ecuador/3859/2019|2019-11-26	2019-11-26	South America / Ecuador	Ecuador	6b1.A/183P-5a
EPI_ISL_409717|A/Burkina_Faso/2625/2019|2019-11-07	EPI_ISL_409717	EPI_ISL_409717|A/Burkina_Faso/2625/2019|2019-11-07	2019-11-07	Africa / Burkina Faso	Burkina Faso	6b1.A/183P-5a
EPI_ISL_409736|A/Burkina_Faso/2617/2019|2019-10-22	EPI_ISL_409736	EPI_ISL_409736|A/Burkina_Faso/2617/2019|2019-10-22	2019-10-22	Africa / Burkina Faso	Burkina Faso	6b1.A/183P-5a
EPI_ISL_409739|A/Washington/670/2019|2019-12-25	EPI_ISL_409739	EPI_ISL_409739|A/Washington/670/2019|2019-12-25	2019-12-25	North America / United States / Washington	United States	6b1.A/187A
EPI_ISL_409750|A/Yakutsk/RII-15/2019|2019-12-16	EPI_ISL_409750	EPI_ISL_409750|A/Yakutsk/RII-15/2019|2019-12-16	2019-12-16	Europe / Russian Federation	Russian Federation	6b1.A/187A
EPI_ISL_409764|A/Burkina_Faso/2613/2019|2019-10-10	EPI_ISL_409764	EPI_ISL_409764|A/Burkina_Faso/2613/2019|2019-10-10	2019-10-10	Africa / Burkina Faso	Burkina Faso	6b1.A/183P-5a
EPI_ISL_409766|A/Burkina_Faso/2616/2019|2019-10-14	EPI_ISL_409766	EPI_ISL_409766|A/Burkina_Faso/2616/2019|2019-10-14	2019-10-14	Africa / Burkina Faso	Burkina Faso	6b1.A/183P-5a
EPI_ISL_409933|A/Toamasina/6838/2019|2019-11-28	EPI_ISL_409933	EPI_ISL_409933|A/Toamasina/6838/2019|2019-11-28	2019-11-28	Africa / Madagascar	Madagascar	6b1.A/183P-5a
EPI_ISL_410109|A/Pernambuco/158844-IEC/2019|2019-08-06	EPI_ISL_410109	EPI_ISL_410109|A/Pernambuco/158844-IEC/2019|2019-08-06	2019-08-06	South America / Brazil / Estado de Pernambuco	Brazil	6b1.A/183P-5a
EPI_ISL_410110|A/Acre/159202-IEC/2019|2019-10-03	EPI_ISL_410110	EPI_ISL_410110|A/Acre/159202-IEC/2019|2019-10-03	2019-10-03	South America / Brazil / Estado do Acre	Brazil	6b1.A/183P-5a
EPI_ISL_410136|A/Sydney/460/2019|2019-09-02	EPI_ISL_410136	EPI_ISL_410136|A/Sydney/460/2019|2019-09-02	2019-09-02	Oceania / Australia / New South Wales / Westmead	Australia	6b1.A/183P-5a
EPI_ISL_410137|A/Victoria/10/2020|2020-01-13	EPI_ISL_410137	EPI_ISL_410137|A/Victoria/10/2020|2020-01-13	2020-01-13	Oceania / Australia / Victoria / Eynesbury	Australia	6b1.A/187A
EPI_ISL_410138|A/Victoria/8/2020|2020-01-09	EPI_ISL_410138	EPI_ISL_410138|A/Victoria/8/2020|2020-01-09	2020-01-09	Oceania / Australia / Victoria / Port Melbourne	Australia	6b1.A/187A
EPI_ISL_410176|A/Victoria/2612/2019|2019-12-09	EPI_ISL_410176	EPI_ISL_410176|A/Victoria/2612/2019|2019-12-09	2019-12-09	Oceania / Australia / Victoria / Toorak	Australia	6b1.A/187A
EPI_ISL_410177|A/Victoria/2606/2019|2019-12-10	EPI_ISL_410177	EPI_ISL_410177|A/Victoria/2606/2019|2019-12-10	2019-12-10	Oceania / Australia / Victoria / Toorak	Australia	6b1.A/183P-5b
EPI_ISL_410184|A/Darwin/830/2019|2019-12-17	EPI_ISL_410184	EPI_ISL_410184|A/Darwin/830/2019|2019-12-17	2019-12-17	Oceania / Australia / Northern Territory / Alice Springs	Australia	6b1.A/183P-5b
EPI_ISL_410186|A/Victoria/2608/2019|2019-12-10	EPI_ISL_410186	EPI_ISL_410186|A/Victoria/2608/2019|2019-12-10	2019-12-10	Oceania / Australia / Victoria / Edithvale	Australia	6b1.A/187A
EPI_ISL_410346|A/Darwin/23/2020|2020-01-12	EPI_ISL_410346	EPI_ISL_410346|A/Darwin/23/2020|2020-01-12	2020-01-12	Oceania / Australia / Northern Territory	Australia	6b1.A/156K
EPI_ISL_410351|A/Canberra/19A/2019|2019-12-19	EPI_ISL_410351	EPI_ISL_410351|A/Canberra/19A/2019|2019-12-19	2019-12-19	Oceania / Australia / Australian Capital Territory	Australia	6b1.A/187A
EPI_ISL_410353|A/Victoria/13/2020|2020-01-25	EPI_ISL_410353	EPI_ISL_410353|A/Victoria/13/2020|2020-01-25	2020-01-25	Oceania / Australia / Victoria	Australia	6b1.A/187A
EPI_ISL_410499|A/KANAGAWA/IC1921/2020|2020-01-14	EPI_ISL_410499	EPI_ISL_410499|A/KANAGAWA/IC1921/2020|2020-01-14	2020-01-14	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_410529|A/NAGANO/2010/2020|2020-01-14	EPI_ISL_410529	EPI_ISL_410529|A/NAGANO/2010/2020|2020-01-14	2020-01-14	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_410634|A/Neimenggu-Linhe/SWL111/2020|2020-01-08	EPI_ISL_410634	EPI_ISL_410634|A/Neimenggu-Linhe/SWL111/2020|2020-01-08	2020-01-08	Asia / China / Neimenggu	China	6b1.A/187A
EPI_ISL_410636|A/Heilongjiang-Jianshan/SWL13/2020|2020-01-01	EPI_ISL_410636	EPI_ISL_410636|A/Heilongjiang-Jianshan/SWL13/2020|2020-01-01	2020-01-01	Asia / China / Heilongjiang	China	6b1.A/187A
EPI_ISL_411188|A/Mauritius/I-2963/2019|2019-11-13	EPI_ISL_411188	EPI_ISL_411188|A/Mauritius/I-2963/2019|2019-11-13	2019-11-13	Africa / Mauritius	Mauritius	6b1.A/183P-5a
EPI_ISL_411904|A/Victoria/2593/2019|2019-12-22	EPI_ISL_411904	EPI_ISL_411904|A/Victoria/2593/2019|2019-12-22	2019-12-22	Oceania / Australia / Victoria / Elsternwick	Australia	6b1.A/156K
EPI_ISL_411917|A/Myanmar/1257/2019|2019-08-13	EPI_ISL_411917	EPI_ISL_411917|A/Myanmar/1257/2019|2019-08-13	2019-08-13	Asia / Myanmar	Myanmar	6b1.A/183P-5a
EPI_ISL_411918|A/Myanmar/1267/2019|2019-08-11	EPI_ISL_411918	EPI_ISL_411918|A/Myanmar/1267/2019|2019-08-11	2019-08-11	Asia / Myanmar	Myanmar	6b1.A/183P-5a
EPI_ISL_411919|A/Myanmar/1269/2019|2019-08-12	EPI_ISL_411919	EPI_ISL_411919|A/Myanmar/1269/2019|2019-08-12	2019-08-12	Asia / Myanmar	Myanmar	6b1.A/183P-5a
EPI_ISL_412089|A/Kyiv/22/2020|2020-01-11	EPI_ISL_412089	EPI_ISL_412089|A/Kyiv/22/2020|2020-01-11	2020-01-11	Europe / Ukraine	Ukraine	6b1.A/183P-5a
EPI_ISL_412090|A/Kyiv/31/2020|2020-01-09	EPI_ISL_412090	EPI_ISL_412090|A/Kyiv/31/2020|2020-01-09	2020-01-09	Europe / Ukraine	Ukraine	6b1.A/183P-5b
EPI_ISL_412092|A/Kyiv/23/2020|2020-01-10	EPI_ISL_412092	EPI_ISL_412092|A/Kyiv/23/2020|2020-01-10	2020-01-10	Europe / Ukraine	Ukraine	6b1.A/183P-7
EPI_ISL_412189|A/Bahrain/901/2019|2019-12-25	EPI_ISL_412189	EPI_ISL_412189|A/Bahrain/901/2019|2019-12-25	2019-12-25	Asia / Bahrain	Bahrain	6b1.A/183P-5a
EPI_ISL_412190|A/Bahrain/829/2019|2019-12-08	EPI_ISL_412190	EPI_ISL_412190|A/Bahrain/829/2019|2019-12-08	2019-12-08	Asia / Bahrain	Bahrain	6b1.A/183P-5a
EPI_ISL_412197|A/Bahrain/743/2019|2019-11-18	EPI_ISL_412197	EPI_ISL_412197|A/Bahrain/743/2019|2019-11-18	2019-11-18	Asia / Bahrain	Bahrain	6b1.A/187A
EPI_ISL_412494|A/Guam/10474/2019|2019-12-12	EPI_ISL_412494	EPI_ISL_412494|A/Guam/10474/2019|2019-12-12	2019-12-12	Oceania / Guam	Guam	6b1.A/187A
EPI_ISL_413138|A/Canberra/47/2020|2020-01-11	EPI_ISL_413138	EPI_ISL_413138|A/Canberra/47/2020|2020-01-11	2020-01-11	Oceania / Australia / Australian Capital Territory	Australia	6b1.A/187A
EPI_ISL_413303|A/Yaroslavl/235/2019|2019-12-12	EPI_ISL_413303	EPI_ISL_413303|A/Yaroslavl/235/2019|2019-12-12	2019-12-12	Europe / Russian Federation	Russian Federation	6b1.A/183P-5a
EPI_ISL_413304|A/Moscow/233/2019|2019-12-12	EPI_ISL_413304	EPI_ISL_413304|A/Moscow/233/2019|2019-12-12	2019-12-12	Europe / Russian Federation	Russian Federation	6b1.A/183P-5a
EPI_ISL_413325|A/Odessa/381/2019|2019-12-17	EPI_ISL_413325	EPI_ISL_413325|A/Odessa/381/2019|2019-12-17	2019-12-17	Europe / Ukraine	Ukraine	6b1.A/187A
EPI_ISL_413326|A/Odessa/380/2019|2019-12-15	EPI_ISL_413326	EPI_ISL_413326|A/Odessa/380/2019|2019-12-15	2019-12-15	Europe / Ukraine	Ukraine	6b1.A/187A
EPI_ISL_413331|A/Kyiv/307/2019|2019-12-03	EPI_ISL_413331	EPI_ISL_413331|A/Kyiv/307/2019|2019-12-03	2019-12-03	Europe / Ukraine	Ukraine	6b1.A/183P-5a
EPI_ISL_413334|A/Shanghai-Huangpu/1726/2019|2019-10-04	EPI_ISL_413334	EPI_ISL_413334|A/Shanghai-Huangpu/1726/2019|2019-10-04	2019-10-04	Asia / China	China	6b1.A/187A
EPI_ISL_413347|A/Madagascar/5333/2019|2019-09-09	EPI_ISL_413347	EPI_ISL_413347|A/Madagascar/5333/2019|2019-09-09	2019-09-09	Africa / Madagascar	Madagascar	6b1.A/183P-5a
EPI_ISL_413348|A/Madagascar/5355/2019|2019-09-09	EPI_ISL_413348	EPI_ISL_413348|A/Madagascar/5355/2019|2019-09-09	2019-09-09	Africa / Madagascar	Madagascar	6b1.A/183P-5a
EPI_ISL_413350|A/Madagascar/5414/2019|2019-09-06	EPI_ISL_413350	EPI_ISL_413350|A/Madagascar/5414/2019|2019-09-06	2019-09-06	Africa / Madagascar	Madagascar	6b1.A/183P-5a
EPI_ISL_413351|A/Moscow/229/2019|2019-12-06	EPI_ISL_413351	EPI_ISL_413351|A/Moscow/229/2019|2019-12-06	2019-12-06	Europe / Russian Federation	Russian Federation	6b1.A/183P-5a
EPI_ISL_413666|A/Stockholm/14/2020|2020-02-03	EPI_ISL_413666	EPI_ISL_413666|A/Stockholm/14/2020|2020-02-03	2020-02-03	Europe / Sweden / Stockholms lan	Sweden	6b1.A/156K
EPI_ISL_413756|A/Madagascar/4681/2019|2019-08-14	EPI_ISL_413756	EPI_ISL_413756|A/Madagascar/4681/2019|2019-08-14	2019-08-14	Africa / Madagascar	Madagascar	6b1.A/183P-5a
EPI_ISL_413758|A/Madagascar/4987/2019|2019-08-21	EPI_ISL_413758	EPI_ISL_413758|A/Madagascar/4987/2019|2019-08-21	2019-08-21	Africa / Madagascar	Madagascar	6b1.A/183P-5a
EPI_ISL_413763|A/Madagascar/5254/2019|2019-09-04	EPI_ISL_413763	EPI_ISL_413763|A/Madagascar/5254/2019|2019-09-04	2019-09-04	Africa / Madagascar	Madagascar	6b1.A/183P-5a
EPI_ISL_413775|A/Odessa/379/2019|2019-12-15	EPI_ISL_413775	EPI_ISL_413775|A/Odessa/379/2019|2019-12-15	2019-12-15	Europe / Ukraine	Ukraine	6b1.A/187A
EPI_ISL_413776|A/Odessa/378/2019|2019-12-10	EPI_ISL_413776	EPI_ISL_413776|A/Odessa/378/2019|2019-12-10	2019-12-10	Europe / Ukraine	Ukraine	6b1.A/187A
EPI_ISL_413777|A/Odessa/377/2019|2019-11-28	EPI_ISL_413777	EPI_ISL_413777|A/Odessa/377/2019|2019-11-28	2019-11-28	Europe / Ukraine	Ukraine	6b1.A/187A
EPI_ISL_413787|A/Mali/165/2019|2019-10-28	EPI_ISL_413787	EPI_ISL_413787|A/Mali/165/2019|2019-10-28	2019-10-28	Africa / Mali	Mali	6b1.A/183P-5a
EPI_ISL_413806|A/Madagascar/5415/2019|2019-09-09	EPI_ISL_413806	EPI_ISL_413806|A/Madagascar/5415/2019|2019-09-09	2019-09-09	Africa / Madagascar	Madagascar	6b1.A/183P-5a
EPI_ISL_414149|A/South_Korea/10864/2019|2019-12-18	EPI_ISL_414149	EPI_ISL_414149|A/South_Korea/10864/2019|2019-12-18	2019-12-18	Asia / Korea, Republic of	Korea, Republic of	6b1.A/187A
EPI_ISL_414736|A/Guam/11124/2020|2020-01-10	EPI_ISL_414736	EPI_ISL_414736|A/Guam/11124/2020|2020-01-10	2020-01-10	Oceania / Guam	Guam	6b1.A/156K
EPI_ISL_414753|A/Japan/11141/2020|2020-01-08	EPI_ISL_414753	EPI_ISL_414753|A/Japan/11141/2020|2020-01-08	2020-01-08	Asia / Japan	Japan	6b1.A/187A
EPI_ISL_414844|A/South_Korea/11229/2020|2020-01-04	EPI_ISL_414844	EPI_ISL_414844|A/South_Korea/11229/2020|2020-01-04	2020-01-04	Asia / Korea, Republic of	Korea, Republic of	6b1.A/183P-7
EPI_ISL_414876|A/South_Korea/11261/2020|2020-01-10	EPI_ISL_414876	EPI_ISL_414876|A/South_Korea/11261/2020|2020-01-10	2020-01-10	Asia / Korea, Republic of	Korea, Republic of	6b1.A/187A
EPI_ISL_416154|A/Cameroon/5732/2019|2019-07-20	EPI_ISL_416154	EPI_ISL_416154|A/Cameroon/5732/2019|2019-07-20	2019-07-20	Africa / Cameroon	Cameroon	6b1.A/183P-5
EPI_ISL_416155|A/Cameroon/6747/2019|2019-09-11	EPI_ISL_416155	EPI_ISL_416155|A/Cameroon/6747/2019|2019-09-11	2019-09-11	Africa / Cameroon	Cameroon	6b1.A/183P-5
EPI_ISL_416161|A/Cameroon/7677/2019|2019-10-17	EPI_ISL_416161	EPI_ISL_416161|A/Cameroon/7677/2019|2019-10-17	2019-10-17	Africa / Cameroon	Cameroon	6b1.A/183P-5
EPI_ISL_416162|A/Cameroon/7678/2019|2019-10-17	EPI_ISL_416162	EPI_ISL_416162|A/Cameroon/7678/2019|2019-10-17	2019-10-17	Africa / Cameroon	Cameroon	6b1.A/183P-5
EPI_ISL_416165|A/Cameroon/8101/2019|2019-11-04	EPI_ISL_416165	EPI_ISL_416165|A/Cameroon/8101/2019|2019-11-04	2019-11-04	Africa / Cameroon	Cameroon	6b1.A/183P-5
EPI_ISL_416166|A/Cameroon/8129/2019|2019-10-28	EPI_ISL_416166	EPI_ISL_416166|A/Cameroon/8129/2019|2019-10-28	2019-10-28	Africa / Cameroon	Cameroon	6b1.A/183P-5
EPI_ISL_416172|A/Cameroon/8415/2019|2019-11-07	EPI_ISL_416172	EPI_ISL_416172|A/Cameroon/8415/2019|2019-11-07	2019-11-07	Africa / Cameroon	Cameroon	6b1.A/183P-5a
EPI_ISL_416177|A/Cameroon/8644/2019|2019-11-14	EPI_ISL_416177	EPI_ISL_416177|A/Cameroon/8644/2019|2019-11-14	2019-11-14	Africa / Cameroon	Cameroon	6b1.A/183P-5
EPI_ISL_416527|A/Darwin/75/2020|2020-02-11	EPI_ISL_416527	EPI_ISL_416527|A/Darwin/75/2020|2020-02-11	2020-02-11	Oceania / Australia / Northern Territory / Gove Peninsula	Australia	6b1.A/156K
EPI_ISL_416914|A/Pakistan/2571/2019|2019-12-23	EPI_ISL_416914	EPI_ISL_416914|A/Pakistan/2571/2019|2019-12-23	2019-12-23	Asia / Pakistan	Pakistan	6b1.A/183P-5a
EPI_ISL_416916|A/Santa_Catarina/1168/2019|2019-11-11	EPI_ISL_416916	EPI_ISL_416916|A/Santa_Catarina/1168/2019|2019-11-11	2019-11-11	South America / Brazil	Brazil	6b1.A/183P-5b
EPI_ISL_416917|A/Parana/1117/2019|2019-10-01	EPI_ISL_416917	EPI_ISL_416917|A/Parana/1117/2019|2019-10-01	2019-10-01	South America / Brazil	Brazil	6b1.A/183P-5b
EPI_ISL_416919|A/Rio_Grande_Do_Sul/1066/2019|2019-09-07	EPI_ISL_416919	EPI_ISL_416919|A/Rio_Grande_Do_Sul/1066/2019|2019-09-07	2019-09-07	South America / Brazil	Brazil	6b1.A/183P-5b
EPI_ISL_416929|A/Parana/991/2019|2019-09-23	EPI_ISL_416929	EPI_ISL_416929|A/Parana/991/2019|2019-09-23	2019-09-23	South America / Brazil	Brazil	6b1.A/183P-5b
EPI_ISL_416930|A/Washington/19/2020|2020-02-25	EPI_ISL_416930	EPI_ISL_416930|A/Washington/19/2020|2020-02-25	2020-02-25	North America / United States / Washington	United States	6b1.A/156K
EPI_ISL_416936|A/Tennessee/25/2020|2020-02-20	EPI_ISL_416936	EPI_ISL_416936|A/Tennessee/25/2020|2020-02-20	2020-02-20	North America / United States / Tennessee	United States	6b1.A/187A
EPI_ISL_417035|A/Malaysia/RP2207/2019|2019-07-16	EPI_ISL_417035	EPI_ISL_417035|A/Malaysia/RP2207/2019|2019-07-16	2019-07-16	Asia / Malaysia	Malaysia	6b1.A/183P-5a
EPI_ISL_417038|A/Brisbane/1127/2019|2019-09-13	EPI_ISL_417038	EPI_ISL_417038|A/Brisbane/1127/2019|2019-09-13	2019-09-13	Oceania / Australia / Queensland / Toowoomba	Australia	6b1.A/183P-5b
EPI_ISL_417060|A/Taiwan/70885/2020|2020-01-01	EPI_ISL_417060	EPI_ISL_417060|A/Taiwan/70885/2020|2020-01-01	2020-01-01	Asia / Taiwan	Taiwan	6b1.A/187A
EPI_ISL_418602|A/Kuwait/5580/2019|2019-10-10	EPI_ISL_418602	EPI_ISL_418602|A/Kuwait/5580/2019|2019-10-10	2019-10-10	Asia / Kuwait	Kuwait	6b1.A/187A
EPI_ISL_418603|A/Kuwait/5140/2019|2019-10-07	EPI_ISL_418603	EPI_ISL_418603|A/Kuwait/5140/2019|2019-10-07	2019-10-07	Asia / Kuwait	Kuwait	6b1.A/187A
EPI_ISL_418604|A/Kuwait/4908/2019|2019-10-01	EPI_ISL_418604	EPI_ISL_418604|A/Kuwait/4908/2019|2019-10-01	2019-10-01	Asia / Kuwait	Kuwait	6b1.A/183P-5a
EPI_ISL_418605|A/Kuwait/7310/2019|2019-11-07	EPI_ISL_418605	EPI_ISL_418605|A/Kuwait/7310/2019|2019-11-07	2019-11-07	Asia / Kuwait	Kuwait	6b1.A/183P-5a
EPI_ISL_418606|A/Kuwait/4693/2019|2019-09-24	EPI_ISL_418606	EPI_ISL_418606|A/Kuwait/4693/2019|2019-09-24	2019-09-24	Asia / Kuwait	Kuwait	6b1.A/183P-5a
EPI_ISL_418607|A/Espirito_Santo/1111/2019|2019-10-21	EPI_ISL_418607	EPI_ISL_418607|A/Espirito_Santo/1111/2019|2019-10-21	2019-10-21	South America / Brazil	Brazil	6b1.A/183P-5b
EPI_ISL_418609|A/Rio_Grande_Do_Sul/1050/2019|2019-08-26	EPI_ISL_418609	EPI_ISL_418609|A/Rio_Grande_Do_Sul/1050/2019|2019-08-26	2019-08-26	South America / Brazil	Brazil	6b1.A/183P-5b
EPI_ISL_418610|A/Rio_Grande_Do_Sul/1048/2019|2019-08-22	EPI_ISL_418610	EPI_ISL_418610|A/Rio_Grande_Do_Sul/1048/2019|2019-08-22	2019-08-22	South America / Brazil	Brazil	6b1.A/183P-5b
EPI_ISL_418614|A/Bahia/1005/2019|2019-09-10	EPI_ISL_418614	EPI_ISL_418614|A/Bahia/1005/2019|2019-09-10	2019-09-10	South America / Brazil	Brazil	6b1.A/183P-5b
