Taxa	Isolate_Id	strain	date	Location	country	clade
EPI_ISL_412107|A/Anantnag/AG_159/2019|2019-11-30	EPI_ISL_412107	EPI_ISL_412107|A/Anantnag/AG_159/2019|2019-11-30	2019-11-30	Asia / India / envoi1	India	A1b/94N
EPI_ISL_412123|A/Idaho/51/2019|2019-12-23	EPI_ISL_412123	EPI_ISL_412123|A/Idaho/51/2019|2019-12-23	2019-12-23	North America / United States / Idaho	United States	A1b/197R
EPI_ISL_412129|A/Rhode_Island/12/2020|2020-01-31	EPI_ISL_412129	EPI_ISL_412129|A/Rhode_Island/12/2020|2020-01-31	2020-01-31	North America / United States / Rhode Island	United States	A1b/186D
EPI_ISL_412137|A/Bahrain/808/2019|2019-12-03	EPI_ISL_412137	EPI_ISL_412137|A/Bahrain/808/2019|2019-12-03	2019-12-03	Asia / Bahrain	Bahrain	A1b/135K
EPI_ISL_412153|A/Bahrain/835/2019|2019-12-11	EPI_ISL_412153	EPI_ISL_412153|A/Bahrain/835/2019|2019-12-11	2019-12-11	Asia / Bahrain	Bahrain	A1b/94N
EPI_ISL_412154|A/Idaho/50/2019|2019-11-07	EPI_ISL_412154	EPI_ISL_412154|A/Idaho/50/2019|2019-11-07	2019-11-07	North America / United States / Idaho	United States	A1b/197R
EPI_ISL_412171|A/Florida/11/2020|2020-01-17	EPI_ISL_412171	EPI_ISL_412171|A/Florida/11/2020|2020-01-17	2020-01-17	North America / United States / Florida	United States	3c3.A
EPI_ISL_412543|A/South_Korea/10523/2019|2019-12-11	EPI_ISL_412543	EPI_ISL_412543|A/South_Korea/10523/2019|2019-12-11	2019-12-11	Asia / Korea, Republic of	Korea, Republic of	A1b/137F
EPI_ISL_413236|A/Peru/113154619/2019|2019-11-15	EPI_ISL_413236	EPI_ISL_413236|A/Peru/113154619/2019|2019-11-15	2019-11-15	South America / Peru	Peru	3c3.A
EPI_ISL_413249|A/Wisconsin/39/2020|2020-02-06	EPI_ISL_413249	EPI_ISL_413249|A/Wisconsin/39/2020|2020-02-06	2020-02-06	North America / United States / Wisconsin	United States	A1b/137F
EPI_ISL_413715|A/Mali/169/2019|2019-10-31	EPI_ISL_413715	EPI_ISL_413715|A/Mali/169/2019|2019-10-31	2019-10-31	Africa / Mali	Mali	A1b/135K
EPI_ISL_413719|A/Mali/356/2019|2019-11-06	EPI_ISL_413719	EPI_ISL_413719|A/Mali/356/2019|2019-11-06	2019-11-06	Africa / Mali	Mali	A1b/186D
EPI_ISL_413722|A/Mali/365/2019|2019-11-11	EPI_ISL_413722	EPI_ISL_413722|A/Mali/365/2019|2019-11-11	2019-11-11	Africa / Mali	Mali	A1b/186D
EPI_ISL_413736|A/Mali/333/2019|2019-10-29	EPI_ISL_413736	EPI_ISL_413736|A/Mali/333/2019|2019-10-29	2019-10-29	Africa / Mali	Mali	A1b/137F
EPI_ISL_414057|A/England/10772/2019|2019-12-24	EPI_ISL_414057	EPI_ISL_414057|A/England/10772/2019|2019-12-24	2019-12-24	Europe / United Kingdom	United Kingdom	3c3.A
EPI_ISL_414382|A/WAKAYAMA/100/2019|2019-11-27	EPI_ISL_414382	EPI_ISL_414382|A/WAKAYAMA/100/2019|2019-11-27	2019-11-27	Asia / Japan	Japan	A1b/137F
EPI_ISL_414388|A/OSAKA/105/2019|2019-12-03	EPI_ISL_414388	EPI_ISL_414388|A/OSAKA/105/2019|2019-12-03	2019-12-03	Asia / Japan	Japan	A1b/137F
EPI_ISL_414392|A/TOKYO/19438/2019|2019-12-02	EPI_ISL_414392	EPI_ISL_414392|A/TOKYO/19438/2019|2019-12-02	2019-12-02	Asia / Japan	Japan	A1b/186D
EPI_ISL_414845|A/South_Korea/11230/2020|2020-01-07	EPI_ISL_414845	EPI_ISL_414845|A/South_Korea/11230/2020|2020-01-07	2020-01-07	Asia / Korea, Republic of	Korea, Republic of	A1b/137F
EPI_ISL_414877|A/South_Korea/11262/2020|2020-01-10	EPI_ISL_414877	EPI_ISL_414877|A/South_Korea/11262/2020|2020-01-10	2020-01-10	Asia / Korea, Republic of	Korea, Republic of	A1b/137F
EPI_ISL_414881|A/South_Korea/11266/2020|2020-01-13	EPI_ISL_414881	EPI_ISL_414881|A/South_Korea/11266/2020|2020-01-13	2020-01-13	Asia / Korea, Republic of	Korea, Republic of	A1b/137F
EPI_ISL_414882|A/South_Korea/11267/2020|2020-01-06	EPI_ISL_414882	EPI_ISL_414882|A/South_Korea/11267/2020|2020-01-06	2020-01-06	Asia / Korea, Republic of	Korea, Republic of	A1b/197R
EPI_ISL_414888|A/South_Korea/11273/2020|2020-01-06	EPI_ISL_414888	EPI_ISL_414888|A/South_Korea/11273/2020|2020-01-06	2020-01-06	Asia / Korea, Republic of	Korea, Republic of	A1b/197R
EPI_ISL_414889|A/South_Korea/11274/2020|2020-01-08	EPI_ISL_414889	EPI_ISL_414889|A/South_Korea/11274/2020|2020-01-08	2020-01-08	Asia / Korea, Republic of	Korea, Republic of	A1b/197R
EPI_ISL_414890|A/South_Korea/11275/2020|2020-01-10	EPI_ISL_414890	EPI_ISL_414890|A/South_Korea/11275/2020|2020-01-10	2020-01-10	Asia / Korea, Republic of	Korea, Republic of	A1b/197R
EPI_ISL_415174|A/Nepal/19FL3323/2019|2019-10-01	EPI_ISL_415174	EPI_ISL_415174|A/Nepal/19FL3323/2019|2019-10-01	2019-10-01	Asia / Nepal	Nepal	A1b/94N
EPI_ISL_415176|A/OSAKA/119/2019|2019-12-19	EPI_ISL_415176	EPI_ISL_415176|A/OSAKA/119/2019|2019-12-19	2019-12-19	Asia / Japan	Japan	A1b/137F
EPI_ISL_415183|A/NAGANO-C/6/2020|2020-01-07	EPI_ISL_415183	EPI_ISL_415183|A/NAGANO-C/6/2020|2020-01-07	2020-01-07	Asia / Japan	Japan	A1b/137F
EPI_ISL_415759|A/New_York/25/2020|2020-02-13	EPI_ISL_415759	EPI_ISL_415759|A/New_York/25/2020|2020-02-13	2020-02-13	North America / United States / New York	United States	A1b/186D
EPI_ISL_415768|A/California/33/2020|2020-02-08	EPI_ISL_415768	EPI_ISL_415768|A/California/33/2020|2020-02-08	2020-02-08	North America / United States / California	United States	A1b/197R
EPI_ISL_416148|A/Beni_Mellal/1071/2020|2020-01-31	EPI_ISL_416148	EPI_ISL_416148|A/Beni_Mellal/1071/2020|2020-01-31	2020-01-31	Africa / Morocco	Morocco	A1b/186D
EPI_ISL_416168|A/Cameroon/8409/2019|2019-11-09	EPI_ISL_416168	EPI_ISL_416168|A/Cameroon/8409/2019|2019-11-09	2019-11-09	Africa / Cameroon	Cameroon	A1b/135K
EPI_ISL_416180|A/Cameroon/9274/2019|2019-12-10	EPI_ISL_416180	EPI_ISL_416180|A/Cameroon/9274/2019|2019-12-10	2019-12-10	Africa / Cameroon	Cameroon	A1b/135K
EPI_ISL_416181|A/Cameroon/9285/2019|2019-12-06	EPI_ISL_416181	EPI_ISL_416181|A/Cameroon/9285/2019|2019-12-06	2019-12-06	Africa / Cameroon	Cameroon	A1b/135K
EPI_ISL_416182|A/Catalonia/11896S/2019|2019-08-11	EPI_ISL_416182	EPI_ISL_416182|A/Catalonia/11896S/2019|2019-08-11	2019-08-11	Europe / Spain	Spain	A1b/135K
EPI_ISL_416217|A/Fes/1085/2020|2020-02-04	EPI_ISL_416217	EPI_ISL_416217|A/Fes/1085/2020|2020-02-04	2020-02-04	Africa / Morocco	Morocco	A1b/197R
EPI_ISL_416218|A/Fes/1091/2020|2020-02-04	EPI_ISL_416218	EPI_ISL_416218|A/Fes/1091/2020|2020-02-04	2020-02-04	Africa / Morocco	Morocco	A1b/94N
EPI_ISL_416219|A/Fes/1092/2020|2020-02-04	EPI_ISL_416219	EPI_ISL_416219|A/Fes/1092/2020|2020-02-04	2020-02-04	Africa / Morocco	Morocco	A1b/197R
EPI_ISL_416262|A/Marrakech/1090/2020|2020-02-03	EPI_ISL_416262	EPI_ISL_416262|A/Marrakech/1090/2020|2020-02-03	2020-02-03	Africa / Morocco	Morocco	A1b/186D
EPI_ISL_416269|A/Meknes/1061/2020|2020-02-03	EPI_ISL_416269	EPI_ISL_416269|A/Meknes/1061/2020|2020-02-03	2020-02-03	Africa / Morocco	Morocco	A1b/186D
EPI_ISL_416271|A/Meknes/955/2020|2020-01-24	EPI_ISL_416271	EPI_ISL_416271|A/Meknes/955/2020|2020-01-24	2020-01-24	Africa / Morocco	Morocco	A1b/197R
EPI_ISL_416291|A/Rabat/787/2020|2020-01-16	EPI_ISL_416291	EPI_ISL_416291|A/Rabat/787/2020|2020-01-16	2020-01-16	Africa / Morocco	Morocco	A1b/186D
EPI_ISL_416292|A/Rabat/954/2020|2020-01-27	EPI_ISL_416292	EPI_ISL_416292|A/Rabat/954/2020|2020-01-27	2020-01-27	Africa / Morocco	Morocco	A1b/197R
EPI_ISL_416761|A/Michigan/18/2020|2020-01-27	EPI_ISL_416761	EPI_ISL_416761|A/Michigan/18/2020|2020-01-27	2020-01-27	North America / United States / Michigan	United States	A1b/186D
EPI_ISL_416763|A/Wisconsin/40/2020|2020-02-11	EPI_ISL_416763	EPI_ISL_416763|A/Wisconsin/40/2020|2020-02-11	2020-02-11	North America / United States / Wisconsin	United States	A1b/137F
EPI_ISL_416793|A/Kuwait/7340/2019|2019-11-08	EPI_ISL_416793	EPI_ISL_416793|A/Kuwait/7340/2019|2019-11-08	2019-11-08	Asia / Kuwait	Kuwait	A1b/94N
EPI_ISL_416794|A/Ayutthaya/455/2019|2019-11-06	EPI_ISL_416794	EPI_ISL_416794|A/Ayutthaya/455/2019|2019-11-06	2019-11-06	Asia / Thailand	Thailand	A1b/94N
EPI_ISL_416815|A/Rio_Grande_Do_Sul/1084/2019|2019-10-03	EPI_ISL_416815	EPI_ISL_416815|A/Rio_Grande_Do_Sul/1084/2019|2019-10-03	2019-10-03	South America / Brazil	Brazil	A1b/197R
EPI_ISL_417053|A/Taiwan/83294/2019|2019-09-25	EPI_ISL_417053	EPI_ISL_417053|A/Taiwan/83294/2019|2019-09-25	2019-09-25	Asia / Taiwan	Taiwan	A1b/197R
EPI_ISL_417054|A/Taiwan/83330/2019|2019-10-01	EPI_ISL_417054	EPI_ISL_417054|A/Taiwan/83330/2019|2019-10-01	2019-10-01	Asia / Taiwan	Taiwan	A1b/197R
EPI_ISL_417061|A/YOKOHAMA/68/2020|2020-02-17	EPI_ISL_417061	EPI_ISL_417061|A/YOKOHAMA/68/2020|2020-02-17	2020-02-17	Asia / Japan	Japan	A1b/186D
EPI_ISL_418521|A/Kuwait/4688/2019|2019-09-24	EPI_ISL_418521	EPI_ISL_418521|A/Kuwait/4688/2019|2019-09-24	2019-09-24	Asia / Kuwait	Kuwait	A1b/94N
EPI_ISL_418533|A/Arizona/11/2020|2020-02-24	EPI_ISL_418533	EPI_ISL_418533|A/Arizona/11/2020|2020-02-24	2020-02-24	North America / United States / Arizona	United States	A1b/137F
EPI_ISL_419208|A/Khabarovsk/17/2020|2020-01-30	EPI_ISL_419208	EPI_ISL_419208|A/Khabarovsk/17/2020|2020-01-30	2020-01-30	Europe / Russian Federation / Khabarovsk Krai?	Russian Federation	A1b/137F
EPI_ISL_419267|A/Sri_Lanka/55/2019|2019-12-21	EPI_ISL_419267	EPI_ISL_419267|A/Sri_Lanka/55/2019|2019-12-21	2019-12-21	Asia / Sri Lanka / Western	Sri Lanka	A1b/94N
EPI_ISL_419269|A/Sri_Lanka/38/2020|2020-01-20	EPI_ISL_419269	EPI_ISL_419269|A/Sri_Lanka/38/2020|2020-01-20	2020-01-20	Asia / Sri Lanka / Western	Sri Lanka	A1b/94N
EPI_ISL_419270|A/South_Australia/4/2020|2020-01-21	EPI_ISL_419270	EPI_ISL_419270|A/South_Australia/4/2020|2020-01-21	2020-01-21	Oceania / Australia / South Australia / Hillcrest	Australia	3c3.A
EPI_ISL_419273|A/South_Australia/5/2020|2020-01-21	EPI_ISL_419273	EPI_ISL_419273|A/South_Australia/5/2020|2020-01-21	2020-01-21	Oceania / Australia / South Australia / Adelaide	Australia	A1b/137F
EPI_ISL_419280|A/Nakhonphanom/485/2019|2019-10-10	EPI_ISL_419280	EPI_ISL_419280|A/Nakhonphanom/485/2019|2019-10-10	2019-10-10	Asia / Thailand / Nakhonphanom	Thailand	A1b/197R
EPI_ISL_419609|A/Canberra/59/2020|2020-01-19	EPI_ISL_419609	EPI_ISL_419609|A/Canberra/59/2020|2020-01-19	2020-01-19	Oceania / Australia / Australian Capital Territory / Canberra	Australia	3c3.A
EPI_ISL_419610|A/Canberra/58/2020|2020-01-18	EPI_ISL_419610	EPI_ISL_419610|A/Canberra/58/2020|2020-01-18	2020-01-18	Oceania / Australia / Australian Capital Territory / Belconnen	Australia	A1b/137F
EPI_ISL_419611|A/Canberra/49/2020|2020-01-15	EPI_ISL_419611	EPI_ISL_419611|A/Canberra/49/2020|2020-01-15	2020-01-15	Oceania / Australia / Australian Capital Territory / Googong	Australia	3c3.A
EPI_ISL_419612|A/Darwin/85/2020|2020-03-02	EPI_ISL_419612	EPI_ISL_419612|A/Darwin/85/2020|2020-03-02	2020-03-02	Oceania / Australia / Northern Territory / Darwin	Australia	3c3.A
EPI_ISL_419613|A/Victoria/62/2020|2020-01-10	EPI_ISL_419613	EPI_ISL_419613|A/Victoria/62/2020|2020-01-10	2020-01-10	Oceania / Australia / Victoria / Glen Iris	Australia	A1b/94N
EPI_ISL_419614|A/Sydney/1005/2020|2020-02-15	EPI_ISL_419614	EPI_ISL_419614|A/Sydney/1005/2020|2020-02-15	2020-02-15	Oceania / Australia / New South Wales / Glenwood	Australia	3c3.A
EPI_ISL_419616|A/Victoria/31/2020|2020-02-22	EPI_ISL_419616	EPI_ISL_419616|A/Victoria/31/2020|2020-02-22	2020-02-22	Oceania / Australia / Victoria / Somerville	Australia	A1b/137F
EPI_ISL_419617|A/Canberra/62/2020|2020-01-21	EPI_ISL_419617	EPI_ISL_419617|A/Canberra/62/2020|2020-01-21	2020-01-21	Oceania / Australia / Australian Capital Territory / Brindabella	Australia	A1b/186D
EPI_ISL_419619|A/Canberra/68/2020|2020-01-23	EPI_ISL_419619	EPI_ISL_419619|A/Canberra/68/2020|2020-01-23	2020-01-23	Oceania / Australia / Australian Capital Territory / Canberra	Australia	3c3.A
EPI_ISL_419620|A/Malaysia/RP4587/2019|2019-12-17	EPI_ISL_419620	EPI_ISL_419620|A/Malaysia/RP4587/2019|2019-12-17	2019-12-17	Asia / Malaysia	Malaysia	A1b/94N
EPI_ISL_421123|A/Bolivia/1978/2019|2019-10-21	EPI_ISL_421123	EPI_ISL_421123|A/Bolivia/1978/2019|2019-10-21	2019-10-21	South America / Bolivia, Plurinationial State of	Bolivia, Plurinationial State of	3c3.A
EPI_ISL_424733|A/Louisiana/15/2020|2020-02-05	EPI_ISL_424733	EPI_ISL_424733|A/Louisiana/15/2020|2020-02-05	2020-02-05	North America / United States / Louisiana	United States	3c3.A
EPI_ISL_424754|A/Illinois/15/2020|2020-03-11	EPI_ISL_424754	EPI_ISL_424754|A/Illinois/15/2020|2020-03-11	2020-03-11	North America / United States / Illinois	United States	A1b/186D
EPI_ISL_427993|A/South_Korea/11639/2020|2020-01-29	EPI_ISL_427993	EPI_ISL_427993|A/South_Korea/11639/2020|2020-01-29	2020-01-29	Asia / Korea, Republic of	Korea, Republic of	A1b/137F
EPI_ISL_428426|A/MIYAZAKI/84/2019|2019-12-19	EPI_ISL_428426	EPI_ISL_428426|A/MIYAZAKI/84/2019|2019-12-19	2019-12-19	Asia / Japan	Japan	A1b/137F
EPI_ISL_428429|A/NAGANO/2598/2019|2019-09-12	EPI_ISL_428429	EPI_ISL_428429|A/NAGANO/2598/2019|2019-09-12	2019-09-12	Asia / Japan	Japan	A1b/197R
EPI_ISL_428434|A/ISHIKAWA/149/2019|2019-12-13	EPI_ISL_428434	EPI_ISL_428434|A/ISHIKAWA/149/2019|2019-12-13	2019-12-13	Asia / Japan	Japan	A1b/131K
EPI_ISL_428529|A/England/575/2019|2019-12-05	EPI_ISL_428529	EPI_ISL_428529|A/England/575/2019|2019-12-05	2019-12-05	Europe / United Kingdom / NELSON	United Kingdom	3c3.A
EPI_ISL_428532|A/England/580/2019|2019-12-03	EPI_ISL_428532	EPI_ISL_428532|A/England/580/2019|2019-12-03	2019-12-03	Europe / United Kingdom / CUMBRIA	United Kingdom	3c3.A
EPI_ISL_428539|A/England/616/2019|2019-12-06	EPI_ISL_428539	EPI_ISL_428539|A/England/616/2019|2019-12-06	2019-12-06	Europe / United Kingdom / NELSON	United Kingdom	3c3.A
EPI_ISL_428657|A/England/195160830/2019|2019-12-16	EPI_ISL_428657	EPI_ISL_428657|A/England/195160830/2019|2019-12-16	2019-12-16	Europe / United Kingdom / AYLESBURY	United Kingdom	3c3.A
EPI_ISL_429108|A/Darwin/132/2020|2020-03-27	EPI_ISL_429108	EPI_ISL_429108|A/Darwin/132/2020|2020-03-27	2020-03-27	Oceania / Australia / Northern Territory / Darwin	Australia	A1b/94N
EPI_ISL_429109|A/Victoria/79/2020|2020-03-01	EPI_ISL_429109	EPI_ISL_429109|A/Victoria/79/2020|2020-03-01	2020-03-01	Oceania / Australia / Victoria / Hoppers Crossing	Australia	3c3.A
EPI_ISL_429111|A/Darwin/113/2020|2020-03-15	EPI_ISL_429111	EPI_ISL_429111|A/Darwin/113/2020|2020-03-15	2020-03-15	Oceania / Australia / Northern Territory / Gove Penisula	Australia	A1b/94N
EPI_ISL_429112|A/Darwin/94/2020|2020-03-07	EPI_ISL_429112	EPI_ISL_429112|A/Darwin/94/2020|2020-03-07	2020-03-07	Oceania / Australia / Northern Territory / Darwin	Australia	A1b/94N
EPI_ISL_429113|A/Sydney/2/2020|2020-02-03	EPI_ISL_429113	EPI_ISL_429113|A/Sydney/2/2020|2020-02-03	2020-02-03	Oceania / Australia / New South Wales / Quakers Hill	Australia	3c3.A
EPI_ISL_429114|A/Perth/20/2020|2020-01-29	EPI_ISL_429114	EPI_ISL_429114|A/Perth/20/2020|2020-01-29	2020-01-29	Oceania / Australia / Western Australia / Willetton	Australia	A1b/186D
EPI_ISL_430754|A/California/52/2020|2020-03-09	EPI_ISL_430754	EPI_ISL_430754|A/California/52/2020|2020-03-09	2020-03-09	North America / United States / California	United States	A1b/137F
EPI_ISL_431099|A/Canberra/18A/2019|2019-12-19	EPI_ISL_431099	EPI_ISL_431099|A/Canberra/18A/2019|2019-12-19	2019-12-19	Oceania / Australia / Australian Capital Territory	Australia	A1b/135K
EPI_ISL_434387|A/Algiers/368/2020|2020-02-13	EPI_ISL_434387	EPI_ISL_434387|A/Algiers/368/2020|2020-02-13	2020-02-13	Africa / Algeria	Algeria	A1b/186D
EPI_ISL_434418|A/Cyprus/F804/2020|2020-02-02	EPI_ISL_434418	EPI_ISL_434418|A/Cyprus/F804/2020|2020-02-02	2020-02-02	Europe / Cyprus	Cyprus	3c3.A
EPI_ISL_434420|A/Cyprus/F842/2020|2020-02-03	EPI_ISL_434420	EPI_ISL_434420|A/Cyprus/F842/2020|2020-02-03	2020-02-03	Europe / Cyprus	Cyprus	3c3.A
EPI_ISL_434433|A/Slovenia/1270/2020|2020-02-12	EPI_ISL_434433	EPI_ISL_434433|A/Slovenia/1270/2020|2020-02-12	2020-02-12	Europe / Slovenia	Slovenia	3c3.A
EPI_ISL_435197|A/Italy/11874/2020|2020-02-11	EPI_ISL_435197	EPI_ISL_435197|A/Italy/11874/2020|2020-02-11	2020-02-11	Europe / Italy	Italy	A1b/186D
EPI_ISL_435325|A/Connecticut/18/2020|2020-03-12	EPI_ISL_435325	EPI_ISL_435325|A/Connecticut/18/2020|2020-03-12	2020-03-12	North America / United States / Connecticut	United States	A1b/186D
EPI_ISL_443120|A/Nigeria/3984/2019|2019-07-09	EPI_ISL_443120	EPI_ISL_443120|A/Nigeria/3984/2019|2019-07-09	2019-07-09	Africa / Nigeria	Nigeria	A1b/135K
EPI_ISL_443125|A/Nigeria/4115/2019|2019-08-14	EPI_ISL_443125	EPI_ISL_443125|A/Nigeria/4115/2019|2019-08-14	2019-08-14	Africa / Nigeria	Nigeria	A1b/135K
EPI_ISL_443126|A/Nigeria/4117/2019|2019-08-14	EPI_ISL_443126	EPI_ISL_443126|A/Nigeria/4117/2019|2019-08-14	2019-08-14	Africa / Nigeria	Nigeria	A1b/135K
EPI_ISL_443131|A/Nigeria/3956/2019|2019-07-01	EPI_ISL_443131	EPI_ISL_443131|A/Nigeria/3956/2019|2019-07-01	2019-07-01	Africa / Nigeria	Nigeria	A1b/135K
EPI_ISL_443133|A/Nigeria/3954/2019|2019-07-01	EPI_ISL_443133	EPI_ISL_443133|A/Nigeria/3954/2019|2019-07-01	2019-07-01	Africa / Nigeria	Nigeria	A1b/135K
EPI_ISL_443134|A/Nigeria/3952/2019|2019-06-27	EPI_ISL_443134	EPI_ISL_443134|A/Nigeria/3952/2019|2019-06-27	2019-06-27	Africa / Nigeria	Nigeria	A1b/135K
EPI_ISL_443137|A/Nigeria/3983/2019|2019-07-08	EPI_ISL_443137	EPI_ISL_443137|A/Nigeria/3983/2019|2019-07-08	2019-07-08	Africa / Nigeria	Nigeria	A1b/135K
EPI_ISL_443138|A/Nigeria/3975/2019|2019-06-27	EPI_ISL_443138	EPI_ISL_443138|A/Nigeria/3975/2019|2019-06-27	2019-06-27	Africa / Nigeria	Nigeria	A1b/135K
EPI_ISL_443139|A/Nigeria/3979/2020|2020	EPI_ISL_443139	EPI_ISL_443139|A/Nigeria/3979/2020|2020	2020	Africa / Nigeria	Nigeria	A1b/135K
EPI_ISL_445205|A/Romania/1261/2020|2020-03-03	EPI_ISL_445205	EPI_ISL_445205|A/Romania/1261/2020|2020-03-03	2020-03-03	Europe / Romania / Bucharest	Romania	A1b/186D
EPI_ISL_450392|A/Darwin/141/2020|2020	EPI_ISL_450392	EPI_ISL_450392|A/Darwin/141/2020|2020	2020	Oceania / Australia / Northern Territory / Darwin	Australia	A1b/94N
EPI_ISL_453800|A/South_Australia/394/2019|2019-07-17	EPI_ISL_453800	EPI_ISL_453800|A/South_Australia/394/2019|2019-07-17	2019-07-17	Oceania / Australia / South Australia / Noarlunga	Australia	A1b/197R
EPI_ISL_453807|A/Philippines/15/2019|2019-08-27	EPI_ISL_453807	EPI_ISL_453807|A/Philippines/15/2019|2019-08-27	2019-08-27	Asia / Philippines / National Capital Region	Philippines	A1b/137F
EPI_ISL_453810|A/Sydney/1200/2019|2019-08-16	EPI_ISL_453810	EPI_ISL_453810|A/Sydney/1200/2019|2019-08-16	2019-08-16	Oceania / Australia / New South Wales / Alstonville	Australia	A1b/197R
EPI_ISL_453812|A/Sydney/22/2020|2020-02-18	EPI_ISL_453812	EPI_ISL_453812|A/Sydney/22/2020|2020-02-18	2020-02-18	Oceania / Australia / New South Wales / Parklea	Australia	3c3.A
EPI_ISL_454745|A/NIIGATA/156/2020|2020-02-10	EPI_ISL_454745	EPI_ISL_454745|A/NIIGATA/156/2020|2020-02-10	2020-02-10	Asia / Japan	Japan	A1b/137F
EPI_ISL_454747|A/SAITAMA-C/15/2020|2020-02-03	EPI_ISL_454747	EPI_ISL_454747|A/SAITAMA-C/15/2020|2020-02-03	2020-02-03	Asia / Japan	Japan	A1b/197R
EPI_ISL_459747|A/England/660/2019|2019-12-09	EPI_ISL_459747	EPI_ISL_459747|A/England/660/2019|2019-12-09	2019-12-09	Europe / United Kingdom / NELSON	United Kingdom	3c3.A
EPI_ISL_468165|A/Finland/183/2020|2020-03-02	EPI_ISL_468165	EPI_ISL_468165|A/Finland/183/2020|2020-03-02	2020-03-02	Europe / Finland / Etela-Suomen Laani	Finland	A1b/94N
EPI_ISL_470884|A/England/200220520/2019|2019-12-30	EPI_ISL_470884	EPI_ISL_470884|A/England/200220520/2019|2019-12-30	2019-12-30	Europe / United Kingdom / LEICESTER	United Kingdom	3c3.A
EPI_ISL_470931|A/England/200100148/2019|2019-12-23	EPI_ISL_470931	EPI_ISL_470931|A/England/200100148/2019|2019-12-23	2019-12-23	Europe / United Kingdom / YORK	United Kingdom	3c3.A
EPI_ISL_470933|A/England/916/2019|2019-12-24	EPI_ISL_470933	EPI_ISL_470933|A/England/916/2019|2019-12-24	2019-12-24	Europe / United Kingdom / WARWICKSHIRE	United Kingdom	3c3.A
EPI_ISL_471532|A/Alberta/RV5268/2020|2020-03-04	EPI_ISL_471532	EPI_ISL_471532|A/Alberta/RV5268/2020|2020-03-04	2020-03-04	North America / Canada	Canada	A1b/186D
EPI_ISL_471533|A/Manitoba/RV5046/2020|2020-03-06	EPI_ISL_471533	EPI_ISL_471533|A/Manitoba/RV5046/2020|2020-03-06	2020-03-06	North America / Canada	Canada	A1b/137F
EPI_ISL_471536|A/Quebec/RV3597/2020|2020-03-03	EPI_ISL_471536	EPI_ISL_471536|A/Quebec/RV3597/2020|2020-03-03	2020-03-03	North America / Canada	Canada	3c3.A
EPI_ISL_477264|A/Cayman_Islands/6663/2020|2020	EPI_ISL_477264	EPI_ISL_477264|A/Cayman_Islands/6663/2020|2020	2020	North America / Cayman Islands	Cayman Islands	A1b/131K
EPI_ISL_477477|A/Belgium/S0831/2020|2020-02-11	EPI_ISL_477477	EPI_ISL_477477|A/Belgium/S0831/2020|2020-02-11	2020-02-11	Europe / Belgium	Belgium	3c3.A
EPI_ISL_477549|A/Kyrgyzstan_Bishkek/35/2020|2020-01-21	EPI_ISL_477549	EPI_ISL_477549|A/Kyrgyzstan_Bishkek/35/2020|2020-01-21	2020-01-21	Asia / Kyrgyzstan	Kyrgyzstan	A1b/137F
EPI_ISL_477550|A/Kyrgyzstan_Bishkek/54/2020|2020-01-23	EPI_ISL_477550	EPI_ISL_477550|A/Kyrgyzstan_Bishkek/54/2020|2020-01-23	2020-01-23	Asia / Kyrgyzstan	Kyrgyzstan	A1b/137F
EPI_ISL_477551|A/Kyrgyzstan_Bishkek/55/2020|2020-01-23	EPI_ISL_477551	EPI_ISL_477551|A/Kyrgyzstan_Bishkek/55/2020|2020-01-23	2020-01-23	Asia / Kyrgyzstan	Kyrgyzstan	A1b/137F
EPI_ISL_477553|A/Kyrgyzstan_Bishkek/57/2020|2020-01-24	EPI_ISL_477553	EPI_ISL_477553|A/Kyrgyzstan_Bishkek/57/2020|2020-01-24	2020-01-24	Asia / Kyrgyzstan	Kyrgyzstan	A1b/137F
EPI_ISL_477555|A/Kyrgyzstan_Bishkek/60/2020|2020-01-09	EPI_ISL_477555	EPI_ISL_477555|A/Kyrgyzstan_Bishkek/60/2020|2020-01-09	2020-01-09	Asia / Kyrgyzstan	Kyrgyzstan	A1b/137F
EPI_ISL_477557|A/Kyrgyzstan_Bishkek/65/2020|2020-02-02	EPI_ISL_477557	EPI_ISL_477557|A/Kyrgyzstan_Bishkek/65/2020|2020-02-02	2020-02-02	Asia / Kyrgyzstan	Kyrgyzstan	A1b/137F
EPI_ISL_477559|A/Kyrgyzstan_Bishkek/71/2020|2020-01-30	EPI_ISL_477559	EPI_ISL_477559|A/Kyrgyzstan_Bishkek/71/2020|2020-01-30	2020-01-30	Asia / Kyrgyzstan	Kyrgyzstan	A1b/137F
EPI_ISL_477561|A/Kyrgyzstan_Bishkek/76/2020|2020-01-13	EPI_ISL_477561	EPI_ISL_477561|A/Kyrgyzstan_Bishkek/76/2020|2020-01-13	2020-01-13	Asia / Kyrgyzstan	Kyrgyzstan	A1b/137F
EPI_ISL_477569|A/Kyrgyzstan_Osh/17/2020|2019-12-13	EPI_ISL_477569	EPI_ISL_477569|A/Kyrgyzstan_Osh/17/2020|2019-12-13	2019-12-13	Asia / Kyrgyzstan	Kyrgyzstan	A1b/137F
